timestamp,user,action,cpu,memory
1786001894.6767495,David,Login,31.71,94.3
1786001894.6767523,David,Login,24.27,20.42
1786001894.676755,Emma,Logout,22.85,70.82
1786001894.6767576,Emma,Login,79.44,66.91
1786001894.67676,Alice,Search,20.43,28.5
1786001894.6767626,Bob,Search,27.41,67.77
1786001894.6767652,Bob,Logout,88.35,55.75
1786001894.6767678,David,Logout,38.98,27.66
1786001894.6767702,Emma,Purchase,52.51,33.45
1786001894.6767726,David,Login,15.83,79.84
1786001894.6767764,David,Search,88.3,69.57
1786001894.676779,Charlie,Purchase,24.41,30.81
1786001894.6767817,David,View,71.76,40.24
1786001894.676784,David,View,85.67,36.31
1786001894.6767867,Charlie,Logout,29.42,32.43
1786001894.676789,David,Search,88.54,49.25
1786001894.676792,Emma,Purchase,69.06,47.89
1786001894.6767943,Alice,View,44.71,23.03
1786001894.6767972,Emma,Purchase,42.12,47.75
1786001894.6767998,Bob,Purchase,33.95,41.28
1786001894.6768024,Bob,Logout,61.4,72.26
1786001894.6768045,Bob,View,69.85,52.46
1786001894.6768074,Alice,Logout,50.36,37.55
1786001894.6768098,David,Search,62.19,26.97
1786001894.6768131,Emma,Logout,45.52,53.98
1786001894.676816,Charlie,Search,27.98,60.51
1786001894.6768184,David,Purchase,34.71,59.12
1786001894.6768224,Emma,Search,33.46,58.94
1786001894.6768253,Alice,View,73.52,67.08
1786001894.676828,Emma,Login,15.94,86.89
1786001894.6768305,Alice,Search,60.12,70.13
1786001894.6768334,Alice,Purchase,51.76,44.35
1786001894.6768358,Emma,Logout,26.99,35.5
1786001894.6768403,Emma,Search,80.93,87.96
1786001894.676843,Emma,Purchase,52.22,65.28
1786001894.6768458,David,Purchase,30.11,83.15
1786001894.6768486,Alice,Login,73.48,71.99
1786001894.6768513,David,Search,81.94,69.29
1786001894.6768541,Bob,Purchase,36.45,91.72
1786001894.6768565,Alice,View,77.29,31.86
1786001894.6768594,Emma,Login,35.94,49.55
1786001894.6768618,Alice,Login,27.96,89.01
1786001894.6768646,Emma,Logout,25.65,32.51
1786001894.6768744,Bob,Search,89.63,68.19
1786001894.676878,Alice,Purchase,21.61,33.77
1786001894.6768808,Charlie,Login,60.96,70.43
1786001894.6768837,Emma,Search,68.68,42.49
1786001894.6768863,Emma,Purchase,47.89,92.0
1786001894.676889,Bob,Search,86.23,50.77
1786001894.6768913,Alice,Logout,31.89,28.54
1786001894.6768954,Alice,Purchase,87.68,54.74
1786001894.6768982,Emma,Purchase,47.12,80.05
1786001894.6769006,Bob,Logout,88.94,39.03
1786001894.6769035,David,View,69.81,92.13
1786001894.6769056,Charlie,Login,82.53,33.51
1786001894.6769083,Charlie,Login,88.78,57.31
1786001894.6769109,Bob,Search,35.88,83.43
1786001894.6769135,Bob,View,44.54,77.83
1786001894.6769161,David,View,11.27,51.84
1786001894.6769204,David,Search,39.34,56.97
1786001894.676923,Emma,Login,41.89,31.49
1786001894.6769257,Bob,Purchase,71.52,93.74
1786001894.6769288,Alice,View,87.89,27.87
1786001894.6769314,David,Search,68.44,75.03
1786001894.676934,Bob,View,33.75,43.48
1786001894.6769366,Charlie,Logout,64.01,50.24
1786001894.6769395,David,Purchase,41.04,25.06
1786001894.6769423,Bob,Logout,67.88,59.3
1786001894.6769452,Emma,Search,89.38,50.41
1786001894.6769474,Emma,Purchase,20.52,38.25
1786001894.67695,David,Purchase,66.83,41.92
1786001894.6769526,Bob,Login,78.92,77.01
1786001894.6769552,Charlie,View,13.99,21.97
1786001894.6769576,Emma,Purchase,39.69,41.9
1786001894.6769602,David,View,40.78,35.07
1786001894.6769652,Emma,Login,27.75,69.33
1786001894.676968,Emma,Login,72.46,72.84
1786001894.6769705,Bob,Logout,13.71,81.09
1786001894.676973,Alice,Search,32.24,26.12
1786001894.676976,Charlie,Search,67.39,44.79
1786001894.6769786,Bob,Login,15.28,22.72
1786001894.6769814,Emma,Logout,33.37,92.37
1786001894.6769843,David,Purchase,16.02,62.01
1786001894.676987,Bob,Search,25.15,62.08
1786001894.6769898,Charlie,Login,48.44,26.11
1786001894.6769924,Emma,View,88.53,68.57
1786001894.6769953,David,View,71.75,84.48
1786001894.676998,Charlie,Login,80.34,34.72
1786001894.6770008,Charlie,View,19.7,46.23
1786001894.6770031,Alice,Login,70.25,82.58
1786001894.6770139,Bob,Search,31.31,57.08
1786001894.677017,Emma,Login,51.54,69.56
1786001894.6770198,David,Purchase,37.51,38.27
1786001894.6770227,Bob,View,13.09,73.56
1786001894.6770256,Emma,Login,64.34,85.81
1786001894.6770284,David,Search,76.24,51.04
1786001894.6770315,Alice,View,51.01,87.28
1786001894.6770341,David,Logout,82.42,73.6
1786001894.677037,Bob,Logout,15.9,39.7
1786001894.6770399,Charlie,Logout,70.56,22.48
1786001894.6770425,Bob,Logout,66.71,70.67
1786001894.6770453,Charlie,Logout,57.82,34.87
1786001894.6770482,Bob,Purchase,86.26,29.67
1786001894.677051,Charlie,Search,73.55,76.34
1786001894.677054,Emma,Logout,57.1,64.78
1786001894.677057,David,Purchase,62.76,28.77
1786001894.67706,David,Logout,44.26,94.82
1786001894.6770627,David,Search,88.96,83.81
1786001894.6770654,Emma,Search,17.84,64.2
1786001894.6770682,Bob,Logout,73.44,25.61
1786001894.6770713,David,Search,27.33,62.29
1786001894.6770744,Charlie,View,58.11,89.01
1786001894.677077,Emma,View,86.95,64.51
1786001894.6770802,Charlie,Logout,85.69,25.9
1786001894.677086,Alice,Search,35.6,88.16
1786001894.6770895,Emma,View,78.4,87.56
1786001894.6770923,Bob,Login,32.3,34.06
1786001894.6770954,David,Search,65.02,92.6
1786001894.6771002,Charlie,Login,50.93,67.03
1786001894.677103,Charlie,Purchase,58.9,86.8
1786001894.677106,Charlie,Search,66.39,78.77
1786001894.6771085,Emma,Login,54.07,31.09
1786001894.6771135,David,Logout,62.29,75.85
1786001894.6771164,Alice,View,78.02,64.9
1786001894.677119,David,View,12.04,29.74
1786001894.6771224,Emma,View,39.26,37.62
1786001894.6771252,Alice,View,15.95,86.42
1786001894.6771276,David,Login,70.49,51.24
1786001894.6771305,Alice,Logout,76.18,69.79
1786001894.6771338,David,Purchase,71.23,69.52
1786001894.6771364,Charlie,Logout,72.15,21.49
1786001894.6771395,David,Login,37.57,74.67
1786001894.6771424,Alice,Search,29.93,22.17
1786001894.6771448,David,Logout,47.7,44.63
1786001894.6771474,Charlie,Purchase,84.8,90.14
1786001894.6771502,David,Logout,16.73,84.75
1786001894.677153,David,Logout,39.38,79.48
1786001894.6771555,Alice,Search,59.08,35.62
1786001894.6771584,Charlie,Login,55.57,66.99
1786001894.6771612,Bob,Purchase,22.45,41.95
1786001894.6771638,Bob,Login,38.97,71.28
1786001894.677167,Alice,Login,13.49,63.46
1786001894.6771696,Alice,Logout,51.71,60.03
1786001894.6771727,Alice,Search,13.87,60.26
1786001894.6771753,Emma,Login,46.33,25.46
1786001894.6771781,Alice,Login,66.81,32.38
1786001894.677181,Alice,Purchase,52.2,66.83
1786001894.677184,Bob,Logout,56.29,43.74
1786001894.6771874,David,View,22.77,87.1
1786001894.6771903,Bob,Login,22.49,48.32
1786001894.6771932,Emma,Search,34.41,69.76
1786001894.6771958,Alice,Purchase,82.9,48.96
1786001894.677199,Bob,Logout,63.33,88.59
1786001894.6772015,Emma,Logout,87.29,58.61
1786001894.6772065,Bob,Search,89.92,42.86
1786001894.6772094,Alice,Search,14.17,35.3
1786001894.6772125,Charlie,View,84.19,54.04
1786001894.6772153,Emma,Login,88.62,51.4
1786001894.6772177,Emma,Login,44.19,29.26
1786001894.6772213,David,Login,51.35,43.97
1786001894.677224,Charlie,Purchase,10.08,73.02
1786001894.6772294,Bob,View,38.59,58.79
1786001894.677232,Charlie,Search,15.19,40.2
1786001894.677235,Bob,View,33.39,79.49
1786001894.6772377,Alice,Login,72.39,20.03
1786001894.6772406,Charlie,Purchase,73.24,28.41
1786001894.6772432,Emma,Purchase,14.8,90.15
1786001894.6772459,Emma,Logout,21.08,58.6
1786001894.6772487,Charlie,Logout,51.91,45.27
1786001894.6772516,Bob,Search,24.52,87.37
1786001894.6772542,Alice,Search,86.72,27.83
1786001894.677257,Bob,Logout,85.23,31.27
1786001894.6772597,Bob,Purchase,54.09,32.14
1786001894.677262,Alice,View,76.19,32.77
1786001894.677265,Bob,View,33.4,49.96
1786001894.6772678,David,Logout,62.48,24.33
1786001894.6772704,Emma,Search,84.67,91.74
1786001894.6772733,Alice,Purchase,50.5,30.88
1786001894.6772876,David,Logout,76.67,45.2
1786001894.6772907,Alice,Logout,12.97,61.56
1786001894.6772935,Charlie,View,80.73,88.5
1786001894.6772964,Bob,Purchase,44.8,91.92
1786001894.6772993,Bob,Purchase,74.63,89.52
1786001894.6773024,Alice,Login,51.79,71.59
1786001894.677305,Charlie,Purchase,42.53,29.92
1786001894.6773078,David,View,29.2,36.08
1786001894.6773114,Emma,Search,69.71,30.11
1786001894.6773145,David,Search,72.7,27.38
1786001894.6773176,Alice,Purchase,11.65,38.7
1786001894.6773202,Emma,Logout,64.89,85.02
1786001894.677323,Emma,Purchase,76.63,60.93
1786001894.6773255,Emma,View,14.2,66.39
1786001894.677328,Bob,View,61.73,40.83
1786001894.6773307,Emma,Logout,88.54,45.38
1786001894.6773336,Alice,View,58.31,33.65
1786001894.677336,David,View,45.92,71.4
1786001894.6773386,Charlie,View,55.49,28.61
1786001894.6773412,Emma,View,66.83,65.5
1786001894.6773443,Bob,View,53.87,74.94
1786001894.6773472,Emma,Login,18.36,32.45
1786001894.6773503,David,View,65.94,53.42
1786001894.6773531,Emma,Purchase,14.11,81.4
1786001894.6773558,Alice,Search,38.21,44.71
1786001894.677359,Emma,Logout,27.05,48.72
1786001894.6773622,Bob,Login,37.03,82.71
1786001894.6773648,Emma,Purchase,41.79,61.72
1786001894.6773672,David,Search,84.32,48.31
1786001894.6773698,Charlie,Logout,29.66,52.86
1786001894.6773725,Charlie,Search,74.74,35.24
1786001894.677375,Bob,Search,46.44,72.36
1786001894.6773777,Charlie,Search,15.27,36.57
1786001894.6773803,David,Logout,45.5,56.81
1786001894.6773832,Charlie,Login,33.5,62.27
1786001894.6773863,Alice,View,70.31,91.26
1786001894.677389,Charlie,View,53.5,93.96
1786001894.6773915,Emma,View,16.95,63.01
1786001894.6773942,Bob,Logout,43.32,89.61
1786001894.6773973,Alice,Login,78.91,30.48
1786001894.6774,David,Search,45.97,82.56
1786001894.6774027,David,Logout,77.58,65.78
1786001894.6774054,Emma,Search,48.5,45.28
1786001894.6774082,David,View,10.82,48.7
1786001894.6774108,Bob,Purchase,62.89,85.92
1786001894.6774135,David,Login,65.14,90.36
1786001894.677416,Emma,Search,16.63,26.2
1786001894.6774187,Bob,Purchase,62.01,46.88
1786001894.6774213,David,Purchase,33.06,84.96
1786001894.6774242,David,Search,27.03,81.08
1786001894.6774263,Emma,Logout,36.39,47.57
1786001894.6774292,Emma,Search,86.39,67.31
1786001894.677432,Charlie,Logout,84.73,50.17
1786001894.677435,Bob,Login,31.42,43.56
1786001894.6774378,Bob,Login,60.23,72.66
1786001894.6774402,Alice,Search,16.87,69.68
1786001894.677443,Alice,Logout,45.67,47.22
1786001894.6774457,Alice,View,11.18,45.17
1786001894.6774485,Bob,Logout,82.01,66.92
1786001894.677451,Bob,Logout,36.09,72.4
1786001894.6774538,David,Logout,44.05,29.01
1786001894.6774564,Emma,Search,13.46,33.49
1786001894.677459,David,Search,81.73,30.62
1786001894.6774623,Charlie,Purchase,81.53,88.71
1786001894.6774647,Alice,Purchase,85.63,83.05
1786001894.6774676,Alice,View,13.79,49.04
1786001894.6774702,David,Search,11.53,76.93
1786001894.6774735,Emma,Search,38.56,92.42
1786001894.6774766,Alice,Search,82.95,94.85
1786001894.6774795,Alice,Logout,47.27,41.52
1786001894.6774817,Emma,Login,67.39,21.53
1786001894.6774848,Emma,Purchase,13.66,45.09
1786001894.6774876,Charlie,Search,31.88,69.0
1786001894.6774902,Bob,Search,15.91,84.91
1786001894.677493,Emma,Purchase,35.54,37.75
1786001894.6774957,Bob,Search,49.38,79.94
1786001894.6774983,Emma,Login,29.96,86.21
1786001894.6775012,Emma,Login,15.16,49.78
1786001894.6775038,Emma,Search,31.0,74.05
1786001894.6775062,Alice,Purchase,22.89,72.32
1786001894.6775093,Emma,View,66.34,56.33
1786001894.6775122,Emma,Purchase,61.88,77.81
1786001894.6775148,David,Purchase,88.84,81.0
1786001894.6775174,Alice,Search,41.0,89.08
1786001894.67752,Bob,Login,42.48,20.64
1786001894.677523,Emma,Purchase,54.9,32.32
1786001894.6775258,Charlie,Logout,73.2,51.17
1786001894.6775286,Charlie,Search,50.68,80.75
1786001894.6775315,Bob,Purchase,67.21,91.79
1786001894.6775339,Alice,Purchase,66.66,53.42
1786001894.6775367,Charlie,View,89.5,90.67
1786001894.6775396,Alice,Purchase,37.11,76.02
1786001894.6775424,Alice,Search,33.55,44.48
1786001894.6775453,Alice,Login,57.5,31.95
1786001894.677548,Charlie,Search,85.61,50.86
1786001894.6775508,Charlie,Login,20.96,83.84
1786001894.6775537,Bob,Search,54.27,46.31
1786001894.6775563,Bob,View,15.07,20.39
1786001894.6775591,Alice,Login,89.42,74.71
1786001894.6775615,Charlie,Logout,37.08,56.56
1786001894.677566,David,Purchase,18.64,80.51
1786001894.677569,Charlie,Search,16.66,43.24
1786001894.6775715,Charlie,Search,28.93,32.2
1786001894.677575,David,Search,63.55,37.41
1786001894.677578,Alice,Search,58.74,88.58
1786001894.6775806,Bob,Logout,57.88,89.97
1786001894.6775835,Charlie,View,19.09,57.18
1786001894.677586,Charlie,Login,74.94,91.56
1786001894.677589,Bob,Login,20.44,38.64
1786001894.6775923,Charlie,Login,52.33,60.06
1786001894.6775954,Emma,Logout,46.84,94.65
1786001894.6775982,Emma,Search,14.43,37.34
1786001894.677601,Emma,Logout,81.08,66.5
1786001894.677605,Bob,Logout,65.86,89.24
1786001894.6776078,Emma,View,47.98,73.47
1786001894.6776102,Emma,View,38.01,41.04
1786001894.6776128,David,Login,83.0,73.05
1786001894.6776156,Charlie,Login,15.59,32.34
1786001894.6776187,Charlie,Search,42.58,22.47
1786001894.6776216,David,Logout,88.15,48.77
1786001894.677624,Charlie,Purchase,79.03,65.61
1786001894.6776268,Alice,Search,60.36,71.98
1786001894.6776295,Alice,Logout,26.19,20.39
1786001894.6776326,Alice,Login,87.06,46.7
1786001894.6776354,Emma,Purchase,39.63,40.98
1786001894.6776383,Charlie,Login,46.08,56.21
1786001894.677641,David,Purchase,75.28,61.16
1786001894.677644,Bob,Search,18.93,44.93
1786001894.6776466,Charlie,Search,31.21,20.25
1786001894.6776497,Bob,Search,70.33,54.85
1786001894.6776521,Charlie,Logout,57.35,34.21
1786001894.6776552,Emma,Purchase,49.26,29.4
1786001894.6776578,Charlie,View,60.04,52.0
1786001894.6776607,Bob,Login,64.62,77.59
1786001894.6776636,David,Login,41.93,65.37
1786001894.6776674,Charlie,View,26.09,68.37
1786001894.6776702,Charlie,View,16.25,57.41
1786001894.6776726,David,Logout,28.23,34.06
1786001894.677676,David,Search,41.1,81.11
1786001894.6776786,Emma,Login,73.97,28.48
1786001894.6776814,Alice,Login,11.78,70.06
1786001894.6776843,David,Login,37.63,33.45
1786001894.677687,Alice,Purchase,37.56,34.11
1786001894.6776896,David,Purchase,81.11,70.04
1786001894.6776924,David,Search,26.48,35.68
1786001894.6776953,David,Search,37.39,79.53
1786001894.677698,Bob,Purchase,68.23,64.14
1786001894.6777005,Emma,Search,39.86,78.86
1786001894.6777031,Emma,Logout,66.87,33.86
1786001894.6777062,David,Login,56.07,50.69
1786001894.6777093,Charlie,Logout,10.69,68.69
1786001894.6777122,Alice,Search,82.56,86.55
1786001894.6777153,Bob,Search,53.35,29.25
1786001894.6777198,David,Purchase,56.06,85.0
1786001894.6777227,David,Purchase,28.58,61.31
1786001894.677725,Bob,Search,54.82,75.49
1786001894.677728,Alice,View,87.82,36.99
1786001894.677731,Bob,View,11.18,35.87
1786001894.6777337,Alice,Logout,84.07,30.4
1786001894.6777363,Emma,Search,67.47,49.6
1786001894.677739,Charlie,Login,81.82,37.52
1786001894.677742,Bob,View,54.54,60.75
1786001894.6777446,David,Logout,34.84,88.34
1786001894.6777475,Alice,Search,79.91,52.55
1786001894.67775,Emma,Logout,79.23,88.8
1786001894.6777527,Charlie,Login,79.54,23.18
1786001894.677756,Charlie,Search,33.96,75.94
1786001894.6777587,Alice,View,24.31,31.48
1786001894.677762,Emma,Logout,41.92,31.38
1786001894.677765,Alice,Search,26.76,61.03
1786001894.6777678,David,View,14.4,86.3
1786001894.6777706,Alice,Search,33.4,24.21
1786001894.6777732,Bob,Search,31.94,47.01
1786001894.677776,Bob,Search,23.89,88.14
1786001894.677779,Emma,Logout,85.22,22.88
1786001894.6777816,Bob,View,75.42,71.41
1786001894.6777842,Emma,Login,71.4,77.58
1786001894.677787,Emma,Purchase,47.25,60.06
1786001894.67779,David,Login,41.94,35.44
1786001894.6777928,Charlie,Search,56.54,23.02
1786001894.6777954,Emma,Logout,61.19,87.73
1786001894.6777978,David,Login,28.73,65.74
1786001894.6778007,Alice,Search,29.67,61.86
1786001894.6778033,Alice,Logout,28.95,73.4
1786001894.6778061,Emma,Logout,68.34,40.4
1786001894.677809,Alice,Logout,49.76,29.4
1786001894.6778123,David,View,47.87,55.54
1786001894.6778147,Bob,Search,69.34,38.12
1786001894.677818,Charlie,Search,12.95,69.54
1786001894.6778207,Alice,Search,75.55,32.6
1786001894.6778235,Alice,Logout,18.38,92.51
1786001894.677827,Alice,Logout,33.0,72.81
1786001894.6778297,David,Logout,61.31,23.86
1786001894.6778338,Charlie,Purchase,16.93,77.85
1786001894.6778362,David,Login,39.59,28.81
1786001894.6778417,David,Login,37.08,56.54
1786001894.6778448,Charlie,Search,26.14,33.06
1786001894.677848,Alice,Search,54.78,38.45
1786001894.677852,Emma,Login,64.68,60.01
1786001894.6778545,Bob,Purchase,71.7,93.82
1786001894.6778574,David,Logout,49.31,78.42
1786001894.67786,David,Login,63.49,93.95
1786001894.6778626,David,View,45.11,91.27
1786001894.6778653,Charlie,View,23.26,50.57
1786001894.6778822,Emma,Login,87.29,79.05
1786001894.677887,Emma,Logout,27.66,76.5
1786001894.6778908,Alice,Login,40.98,81.53
1786001894.6778948,Charlie,Login,65.43,51.7
1786001894.6778991,Emma,Purchase,83.38,77.34
1786001894.6779032,Charlie,View,12.73,33.17
1786001894.6779072,David,Purchase,47.49,44.24
1786001894.6779113,Bob,Purchase,48.24,79.18
1786001894.6779392,Alice,Login,21.99,25.26
1786001894.6779425,Alice,Login,66.19,55.95
1786001894.6779451,David,Logout,45.57,71.74
1786001894.677948,Charlie,Logout,85.47,58.99
1786001894.6779506,Bob,Logout,38.97,87.95
1786001894.6779532,Charlie,Purchase,57.22,38.88
1786001894.6779559,Bob,Purchase,24.73,57.91
1786001894.6779585,Bob,Search,24.93,75.87
1786001894.6779609,David,Search,39.81,67.55
1786001894.6779633,Alice,Search,10.98,28.74
1786001894.6779659,Alice,Login,34.8,40.25
1786001894.6779685,David,Purchase,61.23,42.76
1786001894.6779711,Bob,Purchase,35.48,61.53
1786001894.6779737,Alice,Logout,22.39,43.21
1786001894.6779764,Alice,View,61.3,62.65
1786001894.6779785,Emma,View,30.03,61.07
1786001894.6779814,Charlie,Logout,35.75,22.35
1786001894.677984,Charlie,Purchase,76.59,20.58
1786001894.677987,Bob,Purchase,89.78,79.18
1786001894.67799,Bob,View,78.23,42.12
1786001894.677993,Bob,Purchase,33.75,29.84
1786001894.6779954,Alice,Purchase,64.86,90.28
1786001894.677998,David,View,62.21,43.89
1786001894.6780007,Emma,Search,20.44,24.18
1786001894.6780033,Bob,Login,81.22,61.52
1786001894.678008,Alice,Logout,60.05,60.21
1786001894.6780112,Charlie,Purchase,63.87,82.58
1786001894.6780138,Alice,Purchase,57.35,69.62
1786001894.6780162,Emma,Search,76.77,47.39
1786001894.6780188,Bob,Purchase,88.26,44.0
1786001894.6780217,David,View,52.98,32.3
1786001894.6780243,Alice,View,86.92,58.92
1786001894.6780267,Emma,Search,46.87,57.85
1786001894.6780293,Charlie,Login,71.0,85.26
1786001894.6780322,Bob,Search,39.92,89.3
1786001894.6780348,Alice,Search,39.11,55.79
1786001894.6780381,Emma,Logout,37.06,54.17
1786001894.6780405,Charlie,Search,71.34,51.84
1786001894.678043,David,Logout,58.13,84.51
1786001894.6780457,Bob,Login,28.92,80.07
1786001894.6780484,Bob,Purchase,56.7,28.36
1786001894.6780508,Charlie,Logout,22.84,51.06
1786001894.6780534,Alice,Login,87.58,55.02
1786001894.6780581,Alice,Login,20.56,63.43
1786001894.678061,David,Purchase,61.33,46.5
1786001894.6780636,Bob,Search,84.48,72.55
1786001894.6780663,Alice,Purchase,19.03,87.05
1786001894.6780689,Charlie,Logout,67.42,51.94
1786001894.6780717,Bob,Search,53.88,57.53
1786001894.6780746,David,Purchase,47.08,81.54
1786001894.6780796,David,Login,60.31,24.42
1786001894.6780822,Charlie,Purchase,57.57,54.22
1786001894.6780849,Charlie,Search,62.97,24.16
1786001894.6780875,Emma,Search,25.63,68.27
1786001894.67809,Charlie,View,17.85,83.96
1786001894.6780927,Bob,Search,86.52,78.4
1786001894.6780953,David,Logout,44.61,43.18
1786001894.6780982,Charlie,Purchase,10.77,66.64
1786001894.6781008,Alice,Login,34.22,77.37
1786001894.6781032,David,Logout,65.17,72.54
1786001894.678106,Bob,Login,88.76,68.67
1786001894.6781085,Bob,Logout,19.67,37.82
1786001894.6781113,Bob,Login,40.06,41.2
1786001894.6781144,Emma,Logout,78.8,45.98
1786001894.6781168,Bob,View,38.77,69.02
1786001894.6781194,Charlie,Search,79.73,65.03
1786001894.6781218,David,Purchase,76.34,62.55
1786001894.678125,David,View,72.91,31.99
1786001894.6781297,Emma,Logout,76.33,23.45
1786001894.6781323,Charlie,View,14.24,84.57
